movie_title,director_name,actor_1_name,num_critic_for_reviews,duration,director_facebook_likes,actor_facebook_likes,movie_facebook_likes,gross,num_user_for_reviews,budget,imdb_score
Frida ,Julie Taymor,Salma Hayek,128,123,278,5898,17372,25776062,271,12000000,7.4
Katy Perry: Part of Me ,Dan Cutforth,Lexie Contursi,68,93,4,45,17372,25240988,50,12000000,5.9
The Fault in Our Stars ,Josh Boone,Shailene Woodley,326,133,131,9733,93000,124868837,548,12000000,7.8
Rounders ,John Dahl,Matt Damon,128,121,131,14539,17372,22905674,290,12000000,7.4
Top Five ,Chris Rock,Rosario Dawson,161,102,976,4521,17372,25277561,93,12000000,6.5
Stir of Echoes ,David Koepp,Illeana Douglas,164,99,192,930,17372,21133087,374,12000000,7
The Upside of Anger ,Mike Binder,Alicia Witt,125,118,57,2711,549,18761993,219,9000000,6.9
Aquamarine ,Elizabeth Allen Rosenbaum,Tammin Sursok,66,104,20,2379,17372,18595716,150,12000000,5.3
Paper Towns ,Jake Schreier,Nat Wolff,191,109,14,1667,17372,31990064,160,12000000,6.4
Nebraska ,Alexander Payne,Devin Ratray,433,115,729,2466,28000,17613460,274,12000000,7.8
Tales from the Crypt: Demon Knight ,Ernest R. Dickerson,CCH Pounder,66,92,226,2431,17372,21088568,104,13000000,6.7
Max Keeble's Big Move ,Tim Hill,Noel Fisher,37,91,25,2070,371,17292381,69,12000000,5.3
Young Adult ,Jason Reitman,Charlize Theron,325,94,655,10176,17372,16300302,203,12000000,6.3
Crank ,Mark Neveldine,Jason Statham,170,93,83,27226,17372,27829874,444,12000000,7
Living Out Loud ,Richard LaGravenese,Holly Hunter,24,100,98,2453,242,12902790,88,12000000,6.6
Sorority Boys ,Wallace Wolodarsky,Heather Matarazzo,53,93,32,1558,507,10198766,105,12000000,5.4
Arbitrage ,Nicholas Jarecki,Nate Parker,288,107,27,1615,17372,7918283,145,12000000,6.6
Project Almanac ,Dean Israelite,Gary Weeks,177,106,16,1045,17372,22331028,177,12000000,6.4
Cadillac Records ,Darnell Martin,Cedric the Entertainer,81,109,67,851,17372,8134217,90,12000000,7
Screwed ,Scott Alexander,Sarah Silverman,29,81,25,2329,262,6982680,69,10000000,5.7
For Your Consideration ,Christopher Guest,John Michael Higgins,144,86,378,2665,650,5542025,150,12000000,6.3
Celebrity ,Woody Allen,Melanie Griffith,114,113,11000,891,652,5032496,161,12000000,6.3
Running with Scissors ,Ryan Murphy,Jill Clayburgh,132,122,708,1147,17372,6754898,188,12000000,6.2
From Justin to Kelly ,Robert Iscove,Anika Noni Rose,60,90,7,1057,17372,4922166,304,12000000,2.1
Girl 6 ,Spike Lee,Michael Imperioli,30,108,976,2152,251,4903000,33,12000000,5
Two Lovers ,James Gray,Isabella Rossellini,190,110,115,1495,17372,3148482,98,12000000,7.1
Charlie Bartlett ,Jon Poll,Robert Downey Jr.,146,97,20,22011,17372,3950294,124,12000000,7
The Dangerous Lives of Altar Boys ,Peter Care,Kieran Culkin,78,104,976,1242,677,1779284,122,12000000,7.1
Married Life ,Ira Sachs,David Richmond-Peck,121,91,60,124,314,1506998,50,12000000,6.3
Duma ,Carroll Ballard,Eamonn Walker,38,100,19,1541,17372,860002,43,12000000,7.3
Brother ,Takeshi Kitano,Omar Epps,81,114,976,1953,17372,447750,133,10000000,7.2
Welcome to Collinwood ,Anthony Russo,Michael Jeter,72,86,94,1373,423,333976,90,12000000,6.4
The Life Before Her Eyes ,Vadim Perelman,Eva Amurri Martino,78,90,26,1621,1000,303439,78,8000000,6.4
Breakfast of Champions ,Alan Rudolph,Bruce Willis,42,110,18,14748,458,175370,133,12000000,4.6
Home ,Tim Johnson,Jim Parsons,165,94,12,17706,26000,177343675,214,135000000,6.7
Pet Sematary ,Mary Lambert,Miko Hughes,98,103,52,2281,17372,57469179,248,11500000,6.6
Gremlins ,Joe Dante,Phoebe Cates,183,106,287,1281,14000,148170000,245,11000000,7.2
Star Wars: Episode IV - A New Hope ,George Lucas,Harrison Ford,282,125,976,12504,33000,460935665,1470,11000000,8.7
Dirty Grandpa ,Dan Mazer,Robert De Niro,158,109,11,23262,11000,35537564,166,11500000,6
Doctor Zhivago ,David Lean,Julie Christie,89,200,767,1375,7000,111722000,255,11000000,8
High School Musical 3: Senior Year ,Kenny Ortega,Lucas Grabeel,128,112,197,2121,17372,90556401,171,11000000,4.5
The Fighter ,David O. Russell,Christian Bale,410,116,737,23379,36000,93571803,389,25000000,7.9
My Cousin Vinny ,Jonathan Lynn,Fred Gwynne,54,120,36,2174,7000,52929168,201,11000000,7.5
If I Stay ,R.J. Cutler,Chloë Grace Moretz,141,107,15,18602,15000,50461335,132,11000000,6.8
Major League ,David S. Ward,Corbin Bernsen,57,107,42,2662,17372,49797148,97,11000000,7.2
Phone Booth ,Joel Schumacher,Radha Mitchell,216,81,541,1784,17372,46563158,629,13000000,7.1
A Walk to Remember ,Adam Shankman,Lauren German,80,101,163,1719,19000,41227069,962,11000000,7.4
Cruel Intentions ,Roger Kumble,Sarah Michelle Gellar,101,97,16,5293,17372,38201895,749,10500000,6.9
The Secret Life of Bees ,Gina Prince-Bythewood,Nate Parker,109,110,107,1764,17372,37766350,56,11000000,7.3
Corky Romano ,Rob Pritts,Vincent Pastore,62,86,5,1696,365,23978402,100,11000000,4.6
Raising Cain ,Brian De Palma,Steven Bauer,33,91,976,1264,541,21370057,80,12000000,6
Invaders from Mars ,Tobe Hooper,Louise Fletcher,52,100,365,1044,902,4884663,64,12000000,5.5
Out Cold ,Brendan Malloy,Lee Majors,37,89,2,2161,17372,13903262,90,11000000,6.3
The Ladies Man ,Reginald Hudlin,Will Ferrell,58,84,71,9276,671,13592872,79,11000000,5.1
Tomcats ,Gregory Poirier,Shannon Elizabeth,75,95,5,2103,449,13558739,121,11000000,5.3
Frailty ,Bill Paxton,Matthew McConaughey,161,100,976,11775,5000,13103828,463,11000000,7.3
Kinsey ,Bill Condon,Liam Neeson,188,118,386,15812,17372,10214647,204,11000000,7.1
Army of Darkness ,Sam Raimi,Patricia Tallman,221,88,976,2584,10000,11501093,604,13000000,7.6
What's Eating Gilbert Grape ,Lasse Hallström,Johnny Depp,80,118,529,69472,14000,9170214,292,11000000,7.8
The Perez Family ,Mira Nair,Anjelica Huston,15,113,300,2766,174,2832826,19,11000000,6.2
Inside Llewyn Davis ,Ethan Coen,Justin Timberlake,535,104,1000,3547,26000,13214255,313,11000000,7.4
O ,Tim Blake Nelson,Mekhi Phifer,92,95,596,2532,17372,16017403,153,5000000,6.2
Return to the Blue Lagoon ,William A. Graham,Milla Jovovich,14,102,8,14203,967,2807854,39,11000000,5.1
Copying Beethoven ,Agnieszka Holland,Phyllida Law,78,104,238,117,17372,352786,86,11000000,6.8
Poltergeist ,Tobe Hooper,Heather O'Rourke,223,120,365,2380,11000,76600000,321,10700000,7.4
Saw V ,David Hackl,Julie Benz,160,95,43,4080,17372,56729973,262,10800000,5.8
Darkness ,Jaume Balagueró,Lena Olin,108,103,57,1124,1000,22160085,349,10600000,5.4
E.T. the Extra-Terrestrial ,Steven Spielberg,Henry Thomas,215,120,14000,2134,34000,434949459,515,10500000,7.9
In the Land of Women ,Jon Kasdan,Kristen Stewart,81,97,21,18499,1000,11043445,74,10000000,6.5
Good Will Hunting ,Gus Van Sant,Robin Williams,161,126,835,62893,31000,138339411,682,10000000,8.3
Saw III ,Darren Lynn Bousman,Costas Mandylor,210,121,163,1856,17372,80150343,614,10000000,6.2
Stripes ,Ivan Reitman,Bill Murray,52,117,425,24901,17372,85300000,134,10000000,6.9
Bring It On ,Peyton Reed,Kirsten Dunst,139,98,235,4693,17372,68353550,385,10000000,5.9
She's All That ,Robert Iscove,Paul Walker,96,95,7,25000,17372,63319509,389,10000000,5.8
Precious ,Lee Daniels,Mo'Nique,323,109,304,2581,12000,47536959,275,10000000,7.3
Saw IV ,Darren Lynn Bousman,Costas Mandylor,190,96,163,1822,17372,63270259,319,10000000,5.9
Madea's Family Reunion ,Tyler Perry,Boris Kodjoe,46,107,976,2592,676,63231524,137,6000000,5
The Color of Money ,Martin Scorsese,Tom Cruise,59,119,17000,11608,17372,52293982,115,13800000,7
The Mighty Ducks ,Stephen Herek,Lane Smith,22,100,65,1823,17372,50752337,46,10000000,6.4
The Grudge ,Takashi Shimizu,Sarah Michelle Gellar,203,98,70,5634,4000,110175871,911,10000000,5.9
Happy Gilmore ,Dennis Dugan,Adam Sandler,77,92,221,11994,17372,38624000,289,12000000,7
Bill & Ted's Excellent Adventure ,Stephen Herek,Keanu Reeves,81,90,65,19499,17372,40485039,181,10000000,6.9
Recess: School's Out ,Chuck Sheetz,Diedrich Bader,44,82,6,1667,227,36696761,38,23000000,6.5
The Boy ,William Brent Bell,Lauren Cohan,159,97,19,4464,20000,35794166,155,10000000,6
Devil ,John Erick Dowdle,Bojana Novakovic,273,80,66,3720,16000,33583175,319,10000000,6.3
Friday After Next ,Marcus Raboy,John Witherspoon,26,85,7,2044,981,32983713,66,20000000,5.8
The Last Dragon ,Michael Schultz,Mike Starr,55,109,78,2314,17372,33000000,109,10000000,6.9
Nick and Norah's Infinite Playlist ,Peter Sollett,Ari Graynor,166,90,6,2236,17372,31487293,129,9000000,6.7
Dogma ,Kevin Smith,Matt Damon,206,130,976,14769,10000,30651422,1015,10000000,7.4
The Banger Sisters ,Bob Dolman,Erika Christensen,92,98,7,1801,744,30306281,147,10000000,5.6
Twilight Zone: The Movie ,Joe Dante,Albert Brooks,78,101,287,1732,17372,29500000,121,10000000,6.5
Road House ,Rowdy Herrington,Ben Gazzara,83,114,9,1561,17372,30050028,201,17000000,6.5
A Low Down Dirty Shame ,Keenen Ivory Wayans,Jada Pinkett Smith,8,100,322,1928,368,29392418,26,10000000,5.8
Swimfan ,John Polson,Erika Christensen,86,85,21,2568,720,28563926,217,8500000,5
Employee of the Month ,Greg Coolidge,Dane Cook,85,103,27,2343,17372,28435406,151,12000000,5.5
Can't Hardly Wait ,Harry Elfont,Ethan Embry,76,100,4,2605,17372,25339117,247,10000000,6.5
The Outsiders ,Francis Ford Coppola,Tom Cruise,60,114,976,11618,10000,25600000,308,10000000,7.2
Sinister 2 ,Ciarán Foy,Laila Haley,189,97,11,1632,13000,27736779,126,10000000,5.2
Sparkle ,Salim Akil,Omari Hardwick,82,116,70,2582,17372,24397469,48,17000000,5.7
Valentine ,Jamie Blanks,Marley Shelton,120,96,9,1671,17372,20384136,371,10000000,4.7
The Fourth Kind ,Olatunde Osunsanmi,Milla Jovovich,183,98,58,14779,15000,25464480,330,10000000,5.9
A Prairie Home Companion ,Robert Altman,Meryl Streep,211,105,500,12630,683,20338609,280,10000000,6.8
Sugar Hill ,Leon Ichaso,Khandi Alexander,14,123,5,1369,331,18272447,35,10000000,5.9
Rushmore ,Wes Anderson,Bill Murray,179,93,976,14699,5000,17096053,640,9000000,7.7
Skyline ,Colin Strause,David Zayas,221,97,25,2717,13000,21371425,944,10000000,4.4
Kit Kittredge: An American Girl ,Patricia Rozema,Julia Ormond,73,101,22,2100,851,17655201,24,10000000,6.7
The Perfect Man ,Mark Rosman,Ben Feldman,65,100,15,2766,767,16247775,104,25000000,5.5
Mo' Better Blues ,Spike Lee,Denzel Washington,23,129,976,18472,720,16153600,30,10000000,6.5
Kung Pow: Enter the Fist ,Steve Oedekerk,Steve Oedekerk,63,81,176,282,17372,16033556,518,10000000,6.2
Tremors ,Ron Underwood,Reba McEntire,132,96,31,1797,11000,16667084,248,11000000,7.1
Wrong Turn ,Rob Schmidt,Kevin Zegers,191,84,36,3331,17372,15417771,540,12600000,6.1
The Corruptor ,James Foley,Byron Mann,91,110,164,521,328,15156200,131,30000000,6
Mud ,Jeff Nichols,Matthew McConaughey,368,130,337,12820,27000,21589307,261,10000000,7.4
Reno 911!: Miami ,Robert Ben Garant,Wendi McLendon-Covey,89,84,134,1613,441,20339754,73,10000000,5.9
One Direction: This Is Us ,Morgan Spurlock,Harry Styles,83,106,293,2054,17372,28873374,68,10000000,4.1
Hey Arnold! The Movie ,Tuck Tucker,Jennifer Jason Leigh,33,76,14,2447,227,13684949,43,3000000,5.9
The Matador ,Richard Shepard,Adam Scott,191,96,47,3939,808,12570442,234,10000000,6.8
Love Jones ,Theodore Witcher,Leonard Roberts,16,104,28,2370,1000,12514138,28,10000000,7.4
The Gift ,Joel Edgerton,Busy Philipps,297,108,976,2020,15000,43771291,279,5000000,7.1
End of the Spear ,Jim Hanon,Chase Ellison,47,108,2,1034,1000,11703287,148,10000000,7
Get Over It ,Tommy O'Haver,Mila Kunis,63,87,13,19869,17372,11560259,180,22000000,5.8
Office Space ,Mike Judge,Gary Cole,144,89,406,2687,16000,10824921,621,10000000,7.8
Big Eyes ,Tim Burton,Christoph Waltz,325,106,13000,11739,20000,14479776,147,10000000,7
Very Bad Things ,Peter Berg,Jon Favreau,100,100,532,5507,17372,9801782,481,10000000,6.3
Sleepover ,Joe Nussbaum,Steve Carell,52,89,18,11000,17372,8070311,75,10000000,5.3
MacGruber ,Jorma Taccone,Jasper Cole,163,95,434,2094,17372,8460995,125,10000000,5.5
Movie 43 ,Elizabeth Banks,Hugh Jackman,180,94,976,37000,25000,8828771,352,6000000,4.3
The Tourist ,Florian Henckel von Donnersmarck,Johnny Depp,321,103,207,54000,25000,67631157,374,100000000,6
Over Her Dead Body ,Jeff Lowell,Stephen Root,100,95,4,2296,518,7563670,53,10000000,5.2
Seeking a Friend for the End of the World ,Lorene Scafaria,Steve Carell,265,101,63,7525,25000,6619173,221,10000000,6.7
American History X ,Tony Kaye,Ethan Suplee,162,101,194,2418,35000,6712241,1420,7500000,8.6
The Collection ,Marcus Dunstan,Daniel Sharman,147,82,87,2025,14000,6842058,99,10000000,6.1
Teacher's Pet ,Timothy Björklund,Nathan Lane,33,74,976,2413,49,6491350,26,10000000,5.8
Deuces Wild ,Scott Kalvert,Norman Reedus,38,96,9,23934,398,6044618,92,10000000,5.6
Bad Words ,Jason Bateman,Beth Grant,126,89,976,1447,17372,7764027,119,10000000,6.7
Black or White ,Mike Binder,Jennifer Ehle,91,121,57,2501,17372,21569041,57,9000000,6.6
On the Line ,Eric Bross,Jerry Stiller,46,85,49,1525,17372,4356743,79,16000000,4.1
Rescue Dawn ,Werner Herzog,Christian Bale,198,120,976,23636,17372,5484375,205,10000000,7.3
"Jeff, Who Lives at Home ",Jay Duplass,Judy Greer,182,83,157,3197,17372,4244155,112,10000000,6.5
Atlas Shrugged II: The Strike ,John Putch,Robert Picardo,23,111,60,2281,17372,3333823,122,10000000,5.5
The Limey ,Steven Soderbergh,Peter Fonda,111,89,976,830,944,3193102,240,9000000,7.1
Malone ,Harley Cokeliss,Cliff Robertson,27,92,4,1389,208,3060858,37,10000000,5.6
Bucky Larson: Born to Be a Star ,Tom Brady,Don Johnson,49,97,105,1754,17372,2331318,64,10000000,3.3
Bamboozled ,Spike Lee,Gillian White,57,135,976,2826,1000,2185266,186,10000000,6.5
The Forest ,Jason Zada,Eoin Macken,185,93,4,572,10000,26583369,127,10000000,4.8
Sphinx ,Franklin J. Schaffner,Frank Langella,2,118,76,1639,106,800000,21,14000000,5.2
While We're Young ,Noah Baumbach,Naomi Watts,270,97,387,6203,17372,7574066,96,10000000,6.3
A Better Life ,Chris Weitz,Demián Bichir,94,98,129,1222,17372,1754319,81,10000000,7.2
Gun Shy ,Eric Blakeney,Liam Neeson,49,101,3,15826,242,1631839,91,10000000,5.7
The Iceman ,Ariel Vromen,Chris Evans,221,106,34,22683,20000,1939441,144,10000000,6.9
Killer Joe ,William Friedkin,Matthew McConaughey,376,98,607,11665,12000,1987762,216,11000000,6.7
The Joneses ,Derrick Borte,Demi Moore,144,96,17,3677,17372,1474508,88,5000000,6.5
The Brothers Solomon ,Bob Odenkirk,Jenna Fischer,51,93,976,2387,319,900926,46,10000000,5.3
"War, Inc. ",Joshua Seftel,Bashar Rahal,79,107,976,869,883,578527,112,10000000,5.7
The Brown Bunny ,Vincent Gallo,Vincent Gallo,115,93,787,1654,952,365734,226,10000000,5
Rosewater ,Jon Stewart,Numan Acar,129,103,593,977,5000,3093491,37,5000000,6.6
Imaginary Heroes ,Dan Harris,Kip Pardue,73,111,24,638,345,228524,56,4000000,7.3
Edmond ,Stuart Gordon,Joe Mantegna,79,82,216,2807,661,131617,119,10000000,6.3
Police Academy: Mission to Moscow ,Alan Metter,Christopher Lee,17,83,3,16963,321,126247,103,6200000,3.3
An Alan Smithee Film: Burn Hollywood Burn ,Arthur Hiller,Eric Idle,29,86,71,1654,89,15447,85,10000000,3.5
The Open Road ,Michael Meredith,Jeff Bridges,23,91,7,15875,370,19348,11,10000000,5.5
The Good Guy ,Julio DePietro,Adrian Martinez,22,90,976,2113,1000,100503,20,8000000,5.9
Motherhood ,Katherine Dieckmann,Stephanie Szostak,43,90,8,2388,546,92900,23,5000000,4.7
Blonde Ambition ,Scott Marshall,Drew Fuller,20,93,7,2365,160,5561,34,10000000,3.9
Eulogy ,Michael Clancy,Zooey Deschanel,27,85,976,12568,376,70527,68,6500000,6.7
The Lost City ,Andy Garcia,Danny Pino,52,144,976,1209,957,2483955,165,9600000,6.7
Next Friday ,Steve Carr,John Witherspoon,55,98,41,1954,17372,57176582,84,9500000,6.1
Poltergeist III ,Gary Sherman,Tom Skerritt,66,98,17,2657,616,14114488,114,10500000,4.5
"It's a Mad, Mad, Mad, Mad World ",Stanley Kramer,Jonathan Winters,61,197,176,2582,17372,46300000,344,9400000,7.6
The Texas Chain Saw Massacre ,Tobe Hooper,Gunnar Hansen,277,88,365,931,17372,30859000,826,83532,7.5
The Runaways ,Floria Sigismondi,Kristen Stewart,259,106,50,18649,17372,3571735,129,10000000,6.6
Fiddler on the Roof ,Norman Jewison,Topol,66,181,278,796,17372,50000000,150,9000000,8
Set It Off ,F. Gary Gray,Vivica A. Fox,29,123,473,2426,17372,36049108,70,9000000,6.8
The Best Man ,Malcolm D. Lee,Harold Perrineau,32,120,92,2748,17372,34074895,79,9000000,6.7
Child's Play ,Tom Holland,Catherine Hicks,142,87,85,618,17372,33244684,281,9000000,6.5
Sicko ,Michael Moore,Michael Moore,263,123,909,1296,17372,24530513,429,9000000,8
The Purge: Anarchy ,James DeMonaco,Noel Gugliemi,285,103,65,3879,15000,71519230,244,9000000,6.5
Down to You ,Kris Isacsson,Rosario Dawson,64,91,976,4090,580,20035310,173,9000000,4.9
Harold & Kumar Go to White Castle ,Danny Leiner,Ethan Embry,150,88,8,2298,17372,18225165,316,9000000,7.1
The Contender ,Rod Lurie,Jeff Bridges,136,126,37,22883,1000,17804273,370,20000000,7
Boiler Room ,Ben Younger,Vin Diesel,132,120,46,15527,17372,16938179,246,8000000,7
Black Christmas ,Glen Morgan,Oliver Hudson,186,94,17,1104,17372,16235293,278,9000000,4.5
The Way of the Gun ,Christopher McQuarrie,Kristin Lehman,117,119,188,349,1000,6047856,327,8500000,6.7
Igby Goes Down ,Burr Steers,Kieran Culkin,136,99,23,2181,838,4681503,238,9000000,7
PCU ,Hart Bochner,Jon Favreau,15,79,157,4467,17372,4350774,52,8000000,6.5
Gracie ,Davis Guggenheim,Emma Bell,65,95,49,1579,313,2955039,27,9000000,6.2
Trust the Man ,Bart Freundlich,Billy Crudup,100,103,38,1652,215,1530535,63,9000000,5.7
Hamlet 2 ,Andrew Fleming,Steve Coogan,129,92,26,2611,1000,4881867,76,9000000,6.4
Glee: The 3D Concert Movie ,Kevin Tancharoen,Lea Michele,67,84,64,3640,17372,11860839,21,9000000,5.4
Princess Kaiulani ,Marc Forby,Q'orianka Kilcher,26,97,3,1420,17372,883887,14,9000000,6.2
Awake ,Joby Harold,Hayden Christensen,133,84,8,5818,17372,14373825,196,8600000,6.5
Crazy Heart ,Scott Cooper,Jeff Bridges,273,112,108,12803,17372,39462438,226,7000000,7.3
The Rose ,Mark Rydell,David Keith,32,125,43,921,1000,29200000,52,8500000,6.9
Baggage Claim ,David E. Talbert,Djimon Hounsou,52,96,68,5000,17372,21564616,41,8500000,5
Election ,Alexander Payne,Matthew Broderick,175,103,729,2974,17372,14879556,441,8000000,7.3
The DUFF ,Ari Sandel,Bella Thorne,132,101,17,36395,8000,34017854,116,8500000,6.5
Glitter ,Vondie Curtis-Hall,Mariah Carey,66,104,170,1156,17372,4273372,308,22000000,2.1
Limbo ,John Sayles,Mary Elizabeth Mastrantonio,46,126,407,784,196,1997807,140,8000000,7.1
The Karate Kid ,John G. Avildsen,Martin Kove,81,126,80,1534,17372,90800000,235,8000000,7.2
Repo! The Genetic Opera ,Darren Lynn Bousman,Alexa PenaVega,147,150,163,3352,8000,140244,259,8500000,6.7
Pulp Fiction ,Quentin Tarantino,Bruce Willis,215,178,16000,14759,45000,107930000,2195,8000000,8.9
Nightcrawler ,Dan Gilroy,Jake Gyllenhaal,534,117,66,15326,65000,32279955,552,8500000,7.9
Club Dread ,Jay Chandrasekhar,Brittany Daniel,66,119,422,1782,713,4992159,201,8550000,5.6
The Sound of Music ,Robert Wise,Eleanor Parker,119,174,338,758,15000,163214286,406,8200000,8
Splash ,Ron Howard,Tom Hanks,43,111,2000,15212,17372,69800000,99,8000000,6.2
Little Miss Sunshine ,Jonathan Dayton,Steve Carell,270,101,36,7177,15000,59889948,889,8000000,7.9
Stand by Me ,Rob Reiner,Marshall Bell,99,89,976,431,24000,52287414,584,8000000,8.1
You Got Served ,Chris Stokes,Jennifer Freeman,58,95,548,1112,17372,40066497,247,8000000,3.5
Escape from Alcatraz ,Don Siegel,Clint Eastwood,53,112,152,16925,17372,36500000,142,8000000,7.6
Brown Sugar ,Rick Famuyiwa,Boris Kodjoe,37,109,44,2344,17372,27362712,60,8000000,6.5
A Thin Line Between Love and Hate ,Martin Lawrence,Faizon Love,11,108,976,1407,559,34746109,14,8000000,5.6
50/50 ,Jonathan Levine,Joseph Gordon-Levitt,327,100,129,36000,40000,34963967,378,8000000,7.7
Shutter ,Masayuki Ochiai,James Kyson,135,90,5,1078,17372,25926543,148,8000000,5.2
That Awkward Moment ,Tom Gormican,Mackenzie Davis,164,94,19,822,17372,26049082,100,8000000,6.1
New Nightmare ,Wes Craven,Miko Hughes,109,107,976,1530,17372,18090181,271,8000000,6.4
Drive Me Crazy ,John Schultz,Stephen Collins,59,91,13,1186,17372,17843379,147,8000000,5.7
Half Baked ,Tamra Davis,Dave Chappelle,40,82,33,1722,17372,17278980,164,8000000,6.7
New in Town ,Jonas Elmer,J.K. Simmons,121,97,3,25458,17372,16699684,78,8000000,5.6
Syriana ,Stephen Gaghan,Matt Damon,358,128,79,14317,17372,50815288,625,50000000,7
American Psycho ,Mary Harron,Christian Bale,288,102,126,24517,18000,15047419,1061,7000000,7.6
The Good Girl ,Miguel Arteta,Jake Gyllenhaal,107,93,44,26596,938,14015786,298,5000000,6.5
The Boondock Saints II: All Saints Day ,Troy Duffy,Norman Reedus,91,138,78,15968,17372,10269307,188,8000000,6.3
Enough Said ,Nicole Holofcener,Christopher Nicholas Smith,231,93,132,915,12000,17536788,142,8000000,7.1
Easy A ,Will Gluck,Emma Stone,262,92,87,16424,19000,58401464,264,8000000,7.1
Prom ,Joe Nussbaum,Cameron Monaghan,83,104,18,2703,17372,10106233,32,8000000,5.4
Held Up ,Steve Rash,Barry Corbin,11,89,15,2369,77,4692814,34,8000000,5.1
Woman on Top ,Fina Torres,Harold Perrineau,72,92,26,2322,859,5018450,86,8000000,5.3
Anomalisa ,Duke Johnson,Jennifer Jason Leigh,328,90,26,2213,17372,3442820,140,8000000,7.3
Showdown in Little Tokyo ,Mark L. Lester,Cary-Hiroyuki Tagawa,45,79,73,2112,17372,2275557,102,8000000,6
It's Kind of a Funny Story ,Anna Boden,Zoë Kravitz,163,101,16,2184,20000,6350058,150,8000000,7.2
Prefontaine ,Steve James,Kurtwood Smith,23,106,23,1473,17372,532190,37,8000000,6.8
Begin Again ,John Carney,James Corden,283,104,109,499,43000,16168741,182,8000000,7.4
Down in the Valley ,David Jacobson,Hunter Parrish,74,108,12,3554,412,568695,110,8000000,6.5
Brooklyn Rules ,Michael Corrente,Jerry Ferrara,41,99,30,946,226,398420,48,8000000,6.4
The Singing Detective ,Keith Gordon,Robert Downey Jr.,66,109,200,40000,494,336456,79,8000000,5.6
The Wendell Baker Story ,Andrew Wilson,Will Ferrell,32,99,387,8888,143,127144,27,8000000,5.5
Pathology ,Marc Schölermann,John de Lancie,79,95,3,1866,3000,108662,107,8000000,6
10th & Wolf ,Robert Moresco,Brian Dennehy,26,107,53,1968,294,53481,34,8000000,6.4
Driving Miss Daisy ,Bruce Beresford,Morgan Freeman,61,99,78,11834,3000,106593296,134,7500000,7.4
Soul Food ,George Tillman Jr.,Vanessa Williams,34,115,88,2890,508,43490057,30,7500000,6.9
Thank You for Smoking ,Jason Reitman,J.K. Simmons,239,92,655,24917,17372,24792061,323,6500000,7.6
Hostel: Part II ,Eli Roth,Jay Hernandez,252,94,976,2341,17372,17544812,384,10000000,5.4
Narc ,Joe Carnahan,Jason Patric,127,105,248,1286,1000,10460089,214,7500000,7.2
Witless Protection ,Charles Robert Carner,Ivana Milicevic,35,97,18,2325,140,4131640,20,7500000,3.1
Extract ,Mike Judge,J.K. Simmons,192,92,406,39968,17372,10814185,106,8000000,6.2
Spider-Man 3 ,Sam Raimi,J.K. Simmons,392,156,976,39000,17372,336530303,1902,258000000,6.2
The Omega Code ,Robert Marcarelli,George Coe,39,100,976,1416,129,12610552,206,7500000,3.5
Juno ,Jason Reitman,J.K. Simmons,387,96,655,27973,10000,143492840,881,7500000,7.5
The Godfather ,Francis Ford Coppola,Al Pacino,208,175,976,27000,43000,134821952,2238,6000000,9.2
Flashdance ,Adrian Lyne,Michael Nouri,51,95,213,491,17372,94900000,128,4000000,6.1
500 Days of Summer ,Marc Webb,Joseph Gordon-Levitt,331,95,464,51000,40000,32391374,494,7500000,7.7
Magic Mike ,Steven Soderbergh,Channing Tatum,324,110,976,43000,54000,113709992,281,7000000,6.1
Darkness Falls ,Jonathan Liebesman,Sullivan Stapleton,140,96,474,2052,2000,32131483,369,11000000,4.9
My Dog Skip ,Jay Russell,Clint Howard,79,95,13,2364,17372,34099640,149,5000000,7
Jumping the Broom ,Salim Akil,Gary Dourdan,52,112,70,2738,17372,37295394,59,6600000,5.7
"Good Night, and Good Luck. ",George Clooney,Robert Downey Jr.,351,93,976,22216,17372,31501218,526,7500000,7.5
Desperado ,Robert Rodriguez,Quentin Tarantino,93,104,976,32000,17372,25625110,202,7000000,7.2
Logan's Run ,Michael Anderson,Farrah Fawcett,112,119,23,2099,17372,25000000,242,9000000,6.8
Action Jackson ,Craig R. Baxley,Bill Duke,35,96,22,2635,978,20257000,65,7000000,5.2
Devil's Due ,Matt Bettinelli-Olpin,Zach Gilford,137,89,14,1720,17372,15818967,120,7000000,4
Flirting with Disaster ,David O. Russell,Lily Tomlin,50,92,737,1622,824,14891000,105,7000000,6.8
The Devil's Rejects ,Rob Zombie,Sid Haig,261,109,976,2246,17372,16901126,687,7000000,6.9
Dope ,Rick Famuyiwa,Kimberly Elise,180,103,44,1083,23000,17474107,89,7000000,7.3
In Too Deep ,Michael Rymer,LL Cool J,28,95,48,2691,375,14003141,29,7000000,6.1
House of 1000 Corpses ,Rob Zombie,Sid Haig,202,105,976,1643,17372,12583510,922,7000000,6
A Serious Man ,Ethan Coen,Michael Stuhlbarg,341,106,1000,1019,10000,9190525,324,7000000,7
Get Low ,Aaron Schneider,Bill Murray,160,100,11,16970,17372,9176553,97,7500000,7.1
Warlock ,Steve Miner,Julian Sands,31,103,49,1545,17372,9094451,79,7000000,6.2
A Single Man ,Tom Ford,Colin Firth,281,99,192,14635,16000,9166863,247,7000000,7.6
The Last Temptation of Christ ,Martin Scorsese,Irvin Kershner,114,164,17000,1660,17372,8373585,308,7000000,7.6
